source_url,silent_fix_prob,is_security_fix,vuln_class,reason
https://github.com/paradigmxyz/reth/pull/9350,0.000,0,none,The change only modifies a GitHub issue template configuration file and does not affect the client's code or logic.
https://github.com/paradigmxyz/reth/commit/473e172ac4cd9bc160708c6fb1bacf44a2eab355,0.000,0,none,This is a minor documentation text change.
https://github.com/paradigmxyz/reth/pull/7685,0.000,0,none,The change only removes Windows line endings (CRLF to LF) and does not modify any functional code.
https://github.com/paradigmxyz/reth/pull/13841,0.800,1,dos,"Replaces a panic (.expect) with error propagation, preventing a crash when the RPC provider fails to initialize."
https://github.com/paradigmxyz/reth/pull/12407,0.000,0,none,The change is a chore that improves a panic message in a benchmark utility file.
https://github.com/paradigmxyz/reth/pull/9626,0.000,0,none,The change adds `#[track_caller]` for better panic diagnostics but does not fix the underlying cause of the panics or change the program's behavior.
https://github.com/paradigmxyz/reth/pull/9087,0.000,0,none,The change only improves error messages in a test utility to help debug flaky tests.
https://github.com/paradigmxyz/reth/pull/7436,0.900,1,dos,"Replaces a panic triggered by network-related invariants with a log, preventing a potential DoS crash from malformed or unexpected peer input."
https://github.com/paradigmxyz/reth/pull/5425,0.000,0,none,The change only modifies a panic message for debugging purposes and does not prevent or fix an exploitable condition.
https://github.com/paradigmxyz/reth/pull/3279,0.000,0,none,The change only improves the wording of an existing panic message and does not fix any underlying vulnerability or logic error.
https://github.com/paradigmxyz/reth/pull/2035,0.900,1,dos,"Replaces a panic with proper error handling in a consensus-critical subsystem, preventing a potential DoS crash."
https://github.com/paradigmxyz/reth/pull/1856,0.900,1,dos,Replacing a panic (unimplemented!) in an RPC handler with an error prevents a remote-triggerable Denial of Service.
https://github.com/paradigmxyz/reth/commit/decb56fae1c9e056548cd4d9f81744f14cae87d8,0.100,0,none,This is a feature enhancement and refactor to improve the efficiency of crash recovery healing for history indices using changesets instead of full table scans.
https://github.com/paradigmxyz/reth/commit/10eb1e8b3fae32c452fc95e51585be7baf15be08,0.000,0,none,"The change is exclusively within a test macro, updating how tests are generated and executed to better detect potential race conditions, but it does not modify production logic."
https://github.com/besu-eth/besu/pull/10581,1.000,1,consensus,"Fixes a consensus divergence/crash by ensuring account balances wrap on overflow instead of throwing an exception, matching the behavior of other Ethereum clients."
https://github.com/besu-eth/besu/pull/10369,0.900,1,dos,Fixes a native memory leak of RocksDB objects that could lead to OOM and node crashes.
https://github.com/besu-eth/besu/pull/10051,0.900,1,dos,Fixes a TOCTOU race condition that causes a NoSuchElementException (crash) in the RPC handler when sync completes between two consecutive status checks.
https://github.com/besu-eth/besu/pull/9841,0.100,0,none,"The change implements a fail-fast mechanism for OOM errors to prevent zombie processes, rather than fixing the underlying cause of a resource exhaustion vulnerability."
https://github.com/besu-eth/besu/pull/9468,1.000,1,dos,"The previous code threw an exception when decoding nonces exceeding Long.MAX_VALUE, allowing a remote peer to crash the node via a malformed Block Access List."
https://github.com/besu-eth/besu/pull/4427,0.000,0,none,"This change adds a new debug RPC endpoint (engine_preparePayload_debug) for block proposal debugging, which is a feature addition, not a bug fix."
https://github.com/besu-eth/besu/pull/3709,0.000,0,none,The changes are limited to a CI configuration file and a typo fix in a logging string.
https://github.com/besu-eth/besu/pull/3209,0.000,0,none,"This is a third-party dependency bump, which is explicitly excluded from being classified as a security fix for the client's own code."
https://github.com/besu-eth/besu/pull/1398,0.000,0,none,"The changes are purely related to test execution and CI configuration, specifically ignoring certain tests and SPDX checks."
https://github.com/besu-eth/besu/pull/1146,1.000,1,dos,"The change prevents a DDoS amplification attack by ensuring peers are only added to the peer table after a successful PONG handshake, rather than immediately upon receiving a PING."
https://github.com/erigontech/erigon/commit/3f46d19f5cf3008a3b6e94184ac799017b373eec,0.000,0,none,"The change fixes a command injection vulnerability in the GitHub Actions CI workflow, not in the client source code itself."
https://github.com/erigontech/erigon/commit/d6f2c0a76f6635ebeb245815c5f686c545ed527d,1.000,1,dos,Introduces a bound on the number of queued hashes to prevent a malicious peer from triggering a Denial of Service via memory exhaustion.
https://github.com/erigontech/erigon/commit/b01cfce36276379a95deb1001a6f1b6a048609de,0.900,1,dos,"The diff replaces several pointer dereferences of PssAddress with value types to prevent nil pointer dereferences (panics) and introduces input validation (validateMsg, validateAddress) for network-fa"
https://github.com/erigontech/erigon/commit/37cf19f94f7983bd7b349f106633bdaff3bdd815,0.950,1,dos,Adds a circuit breaker to prevent CPU exhaustion (DoS) caused by unbounded iterations when processing remote network input.
https://github.com/erigontech/erigon/commit/d3f056bd68fb6a8e9ffa3938d5404c6a209e0313,0.900,1,dos,Adds validation for hash length from network peers to prevent malformed input from causing processing errors or potential crashes.
https://github.com/erigontech/erigon/commit/1989d1491a21ec1dd8adb20906e07badc5a2f9c9,1.000,1,dos,"The change implements a per-peer limit on the number of blocks that can be queued, specifically to prevent memory exhaustion (DoS) from malformed or excessive block delivery by untrusted peers."
https://github.com/erigontech/erigon/commit/d36c25bcbcbc1986ab238465a187789c82818238,1.000,1,dos,"The change implements a limit on the number of block announcements a peer can send, preventing memory exhaustion (DoS) caused by untrusted network input."
https://github.com/erigontech/erigon/commit/6269e5574c024bb82617b33f673550231b3a3b37,0.100,0,none,"The changes are exclusively structural refactoring, moving miner configuration fields into a dedicated `miner.Config` struct and updating CLI flag handling."
https://github.com/erigontech/erigon/commit/efb94a9cba5bd347db69f67601082fab8e4ed513,0.800,1,dos,The change explicitly improves the DoS penalty mechanism and UDP rate limiting to better protect the node from resource exhaustion attacks.
https://github.com/erigontech/erigon/commit/413a931acc66c7ad1d6bbcb5dfbef9aef9e80830,0.100,0,none,"The changes are predominantly refactoring, updating function signatures (removing snapshot version parameters), and adding features to the snapshot downloader; no security vulnerability or consensus d"
https://github.com/erigontech/erigon/commit/75151e0700132041405c6ff242c65d6dabea333a,0.800,1,dos,Fixes a memory leak/aliasing issue in processing inbound block headers that could lead to OOM or data corruption via untrusted network input.
https://github.com/erigontech/erigon/commit/757a91c44d02311cf9b6e9a210e4e05addc58172,0.900,1,dos,"The change fixes a memory leak in the header download process where Link objects were not properly deallocated when header verification failed, allowing a peer to cause a DoS via OOM by sending invali"
https://github.com/erigontech/erigon/commit/adf3f438d8aae4c749e5ddacb3fe08afd6e695e7,0.800,1,dos,"The change introduces explicit resource limits (max logs, headers, txs, addresses, topics) for RPC subscriptions, which prevents a remote attacker from causing an Out-of-Memory (OOM) condition via unb"
https://github.com/erigontech/erigon/commit/e53acdc2ac45fa8953afc3392ed81653d6f26326,0.000,0,none,"This is a UI/tooling fix to resolve a race condition in the web inspector for Windows builds, with no impact on consensus or security."
https://github.com/erigontech/erigon/pull/20359,0.800,1,dos,Fixes unsynchronized access to mutable state (dirtyFiles) which could cause race conditions and crashes.
https://github.com/erigontech/erigon/pull/20417,1.000,1,dos,"The fix prevents a panic in reflect.StructOf caused by invalid field names in ABI definitions, which could be triggered by malformed input to cause a Denial of Service."
https://github.com/erigontech/erigon/pull/9587,0.900,1,dos,"Fixes a deadlock in the downloader subsystem that causes the client to hang, resulting in a Denial of Service."
https://github.com/erigontech/erigon/pull/10674,0.100,0,none,The change optimizes database page packing to reduce overflow page bloat and is a performance/storage improvement rather than a security or consensus fix.
https://github.com/erigontech/erigon/pull/22021,0.000,0,none,This is a CI/CD maintenance change to clean up temporary build files on GitHub Actions runners.
https://github.com/erigontech/erigon/pull/20640,0.800,1,dos,The change specifically addresses Out-Of-Memory (OOM) crashes during the build of large Elias-Fano indexes by introducing an off-heap mmap-backed builder.
https://github.com/erigontech/erigon/pull/18487,0.800,1,dos,Fixes an OOM (Out-Of-Memory) crash by reducing shard size during commitment rebuild.
https://github.com/erigontech/erigon/pull/5650,0.100,0,none,"The change is a functional revert/refactor of the request logic for block bodies during staged sync, returning to a previous implementation without adding security guards or fixing an exploitable defe"
https://github.com/erigontech/erigon/pull/20366,0.100,0,none,"The changes primarily focus on logging improvements and fixing a goroutine-unsafe sampler in a database integrity check tool, which does not affect consensus or network-facing security."
https://github.com/erigontech/erigon/pull/19917,0.900,1,dos,"Fixes a race condition where shared mutable state was accessed without synchronization, potentially leading to a crash/panic during file lookup."
https://github.com/erigontech/erigon/pull/20728,0.800,1,consensus,"Ensures payloadAttributes are validated against the fork schedule regardless of sync state, preventing the acceptance of invalid consensus data."
https://github.com/ethereum/go-ethereum/commit/5a150e1b7724c91009a237ab0879cd64844b390d,0.900,1,other,Fixes a local data leak where decrypted messages were stored in plain text on the filesystem.
https://github.com/ethereum/go-ethereum/commit/52ae75afcda074d46a07fb017c334c2862f162be,0.000,0,none,The change simply removes a deprecated CLI command used for checking version vulnerabilities and deletes its associated data files; it does not fix any vulnerability in the client's operational logic.
https://github.com/ethereum/go-ethereum/commit/5c89ec9b989084dfc67dcaf81736067ebb8f078c,0.000,0,none,The change only updates vulnerability test data/documentation and does not modify any executable logic.
https://github.com/ethereum/go-ethereum/commit/c2e0abce2eedc1ba2a1b32c46fd07ef18a25354a,0.900,1,dos,The change prevents a DoS attack via OOM by imposing a read limit on untrusted input from an ethstats server.
https://github.com/ethereum/go-ethereum/commit/0d772b9f094285227c5d89fb61cb57e206e94199,1.000,1,dos,Prevents a potential OOM panic caused by greedy memory allocation based on untrusted user-supplied GraphQL arguments.
https://github.com/ethereum/go-ethereum/commit/7a800f98f66103d934f24231ffec1a656d25b496,0.100,0,none,"The change is a refactor and improvement of a rate-limiting mechanism, not a fix for a specific exploitable defect or consensus bug."
https://github.com/ethereum/go-ethereum/commit/90a098904f552ee722b0d0d5eccb3500d90a85a8,0.000,0,none,The change only modifies test helper functions to avoid a race condition within the test suite itself.
https://github.com/ethereum/go-ethereum/pull/22455,0.000,0,none,"The change fixes a goroutine leak specifically within the fuzzing test harness and a log formatting error, neither of which affects the security or stability of the production client."
https://github.com/ethereum/go-ethereum/pull/16891,1.000,1,overflow,The change prevents an integer overflow in the GetBlockHeadersMsg handler that could be triggered by a malicious peer.
https://github.com/ethereum/go-ethereum/pull/1948,1.000,1,dos,Fixes an integer overflow caused by untrusted RPC input that leads to an infinite loop and denial of service.
https://github.com/ethereum/go-ethereum/pull/24932,1.000,1,dos,The change fixes a panic (crash) triggered by malformed ABI field names in untrusted JSON input.
https://github.com/ethereum/go-ethereum/pull/25573,0.900,1,dos,Adds throttling/artificial delays to peers sending high volumes of invalid transactions to prevent DoS.
https://github.com/ethereum/go-ethereum/pull/3067,1.000,1,dos,"The change removes a redundant hashing operation performed on contract code during EVM execution, which was explicitly identified as a DoS attack vector when triggered by numerous delegate calls."
https://github.com/ethereum/go-ethereum/pull/2574,0.100,0,none,"This is a performance/resource optimization to skip processing transactions during fast sync, not a fix for a security vulnerability or consensus bug."
https://github.com/ethereum/go-ethereum/pull/17546,0.100,0,none,"This is a feature enhancement providing configurable gas floor and ceiling for the miner strategy, not a fix for an existing exploitable defect."
https://github.com/ethereum/go-ethereum/pull/34947,0.800,1,dos,The fix prevents OOM kills in containerized environments by ensuring the client respects cgroup memory limits instead of incorrectly assuming the host's total RAM for cache sizing.
https://github.com/ethereum/go-ethereum/pull/25711,0.900,1,dos,The change introduces batching (cap of 512) for logs collected during chain reorganizations to prevent Out-of-Memory (OOM) crashes caused by unbounded accumulation of logs in memory.
https://github.com/ethereum/go-ethereum/pull/3064,0.100,0,none,This is a feature addition to the debug API that allows users to limit trace output to avoid OOM; it does not fix a vulnerability in the core client or consensus logic.
https://github.com/ethereum/go-ethereum/pull/16532,0.000,0,none,"The change adds a debugging tool (memsize) to the pprof server to help developers diagnose OOM issues; it is a feature addition for diagnostics, not a fix for a defect."
https://github.com/ethereum/go-ethereum/pull/21028,0.900,1,dos,Prevents an OOM crash on 32-bit architectures when system RAM exceeds addressable limits.
https://github.com/ethereum/go-ethereum/pull/17887,0.100,0,none,The change only adds warning logs for failed account operations to help users diagnose attacks; it does not fix an exploitable defect or mitigate the OOM/DoS mentioned in the description.
https://github.com/ethereum/go-ethereum/pull/1189,0.100,0,none,"This is a refactor of the downloader's error handling to improve peer management and sync reliability during timeouts, not a security vulnerability or consensus fix."
https://github.com/ethereum/go-ethereum/pull/18335,0.900,1,dos,"The fix prevents a runtime panic (out-of-bounds slice access) during block synchronization, which would cause the node to crash."
https://github.com/ethereum/go-ethereum/pull/32248,0.900,1,dos,Fixes a potential out-of-bounds slice access that could lead to a panic/crash when reading account metadata.
https://github.com/ethereum/go-ethereum/pull/17645,0.000,0,none,The change is a refactor to replace the 'unsafe' package with 'reflect' to satisfy a build tool's constraints.
https://github.com/sigp/lighthouse/commit/1fd86f8b595c6115bb235767ab72262a8746c984,0.000,0,none,This is a documentation update adding a security section to the project book.
https://github.com/sigp/lighthouse/commit/74aa99c4096d6c98c6a614fefe0381182d663935,0.000,0,none,The change is purely documentation updating security warnings for users and does not modify any executable code.
https://github.com/sigp/lighthouse/commit/9461ac2d5010c333ff140b572fe5bc5622a80d3a,0.000,0,none,"This is a Dockerfile update to ensure the base OS image is upgraded, not a fix for a defect in the client's own source code."
https://github.com/sigp/lighthouse/commit/aca49fc45eabb698a4a791adbe678d2d8e23b52d,0.000,0,none,"The change is a third-party dependency bump, which is explicitly excluded from being classified as a security fix per the instructions."
https://github.com/sigp/lighthouse/commit/6b40b985375ae97efc3f4049d7d981754ee4eb8b,0.000,0,none,The change is a routine dependency update in the lockfile and does not modify the client's own code.
https://github.com/sigp/lighthouse/commit/2441a247abec9a3b821af936f5fe0aee9b5533d2,0.000,0,none,"This is a third-party dependency bump, which is explicitly excluded from being classified as a security fix for the client itself."
https://github.com/sigp/lighthouse/commit/62d11e886e655b1e9ccfbd4171e7915f6c89b116,0.000,0,none,This is a dependency bump for a third-party library where the vulnerable feature is not even utilized by the client.
https://github.com/sigp/lighthouse/commit/cd31e54b995144dd109c877406f4b3fe386193f0,0.000,0,none,This is a dependency bump for a library used only in tests.
https://github.com/sigp/lighthouse/commit/701843aaa043e6334b215946813ef66709a56507,0.100,0,none,"The change consists of updating third-party dependencies and minor test-related adjustments; per guidelines, dependency bumps are not considered security fixes for the client's own code."
https://github.com/sigp/lighthouse/commit/194609d210b6d51d5d07abea05bfab38fa755262,0.000,0,none,The change only updates the CI audit configuration to ignore a dependency vulnerability and does not repair any defect in the client code.
https://github.com/sigp/lighthouse/commit/924a1345b1a642e411f0603d35aa39804fd362cb,0.000,0,none,"This is a dependency bump to address a vulnerability in a third-party crate, which is explicitly excluded from being classified as a security fix for the client itself."
https://github.com/sigp/lighthouse/commit/c4bd9c86e6bf23dd66bde150ef85e08caa5e4826,0.900,1,dos,"The change adds a validation check to ensure the head and target roots of attestations are consistent, preventing a DoS vector where an attacker sends attestations that force the node to perform exces"
https://github.com/sigp/lighthouse/commit/c5e97b9bf7758991fd224bc5b77db602cfe17eac,1.000,1,dos,The change adds validation for KDF parameters (PBKDF2 and Scrypt) and AES IV lengths to prevent potential Denial of Service attacks caused by excessively high resource requirements during key derivati
https://github.com/sigp/lighthouse/commit/7456e1e8faac7a581705f8e71b0dc4f09a36ee5c,0.000,0,none,"This is a new feature adding a '--proposer-only' configuration mode to help users mitigate external DoS risks via network topology/anonymity, not a fix for a bug or vulnerability in the client code it"
https://github.com/sigp/lighthouse/commit/68f2484efcccd3a51fd1f92356cf95671d0c9eb1,0.000,0,none,The change is a simple renaming of a type within the test module.
https://github.com/sigp/lighthouse/commit/113758a4f573ca8d9ae6d28b4c58fcf1592d5de7,0.900,1,dos,"The change replaces multiple `unreachable!` calls (which cause panics in Rust) with error logging and state recovery in the chain synchronization logic, preventing potential DoS crashes from inconsist"
https://github.com/sigp/lighthouse/commit/e33d0703efcff8d37936968d3b7d591b4ab07b2a,0.900,1,dos,"Removes .unwrap() calls on metric registration to prevent the client from panicking if metrics are already defined, avoiding a DoS condition."
https://github.com/sigp/lighthouse/commit/059699736b2f3d720a6c100625a889db00d3e02b,0.800,1,dos,"Replaces panics with error handling in the p2p service, preventing potential crashes on invalid configuration."
https://github.com/sigp/lighthouse/commit/e88686e4f46e301114aba692364a90838a4beba6,0.100,0,none,"The change removes a length check and error handling, which is a refactor that potentially reduces safety rather than repairing a vulnerability."
https://github.com/sigp/lighthouse/commit/31386277c3bd7966fcf97789ef2b4834e5452af9,0.100,0,none,"The change fixes a `debug_assert!`, which only triggers in debug builds and does not affect production stability or consensus."
https://github.com/sigp/lighthouse/commit/91456fb2186b2557937d6db88ca244dd5586998a,0.100,0,none,The diff only adds a regression test and modifies test-only helper methods; no production code is fixed.
https://github.com/sigp/lighthouse/commit/3b4afc27bfd423afefd361841ef3467bc39e5df8,0.700,1,dos,"Fixes a race condition that causes sync stalls, which is an availability (DoS) defect affecting the node's ability to synchronize with the network."
https://github.com/sigp/lighthouse/commit/311e69db65f0133fb3f9ce980d3f88202cea042d,0.800,1,validation,Fixes a race condition and logic error in the peer banning mechanism that could allow a malicious peer to evade being banned.
https://github.com/ChainSafe/lodestar/commit/e746f9cae45a8b7bb0f51e1400c985c64b189c21,0.900,1,dos,"Adds a slot-based distance check to drop outdated gossip messages, preventing a denial-of-service attack where a peer sends a flood of old messages to exhaust node resources."
https://github.com/ChainSafe/lodestar/commit/61f9334f13eb29c7b5d38c52d2e872878cfbb542,0.900,1,dos,Prevents a DoS attack by changing duplicate gossip message detection from message-root based to validator-index based.
https://github.com/ChainSafe/lodestar/commit/6ab043ce3423f95865df4bf0554548d8c33edeb7,0.800,1,dos,"The change replaces unsigned AggregateAndProof objects with SignedAggregateAndProof, preventing an attacker from flooding the network with unverified data by requiring a valid signature for propagatio"
https://github.com/ChainSafe/lodestar/commit/3c7b815935cfcab8076cbfc97e504bddc5fd2dee,0.000,0,none,"This is a runtime dependency version bump to avoid a bug in Node.js, which is explicitly excluded from being a security fix for the client code."
https://github.com/NethermindEth/nethermind/commit/c18009ecedd27ae824deb8adefc698bf8eeadb1e,0.000,0,none,"The change only adds security-related documentation and warnings, not a fix for a software defect."
https://github.com/NethermindEth/nethermind/commit/d0f3d6c529a1c76258de94f246c29de4196dd9f4,0.000,0,none,The change is a simple typo correction in a documentation file.
https://github.com/NethermindEth/nethermind/commit/19d4b38aaa7e0b408d68119dd38e4858eba2a161,0.000,0,none,"The changes consist of refactoring (converting providers to generators), adding a new interface, style changes, updating test data, and adding security-related attributes/annotations for future review"
https://github.com/NethermindEth/nethermind/commit/6cddd4e333118f3a64d726c4bec57665deaf1613,0.800,1,dos,"Replaces an explicit exception (crash) with a warning for failed disposal, preventing potential DoS."
https://github.com/NethermindEth/nethermind/commit/de9e53f42581bf2e74893ab248d8f6c177ab664f,0.000,0,none,"This is a dependency version bump, which is explicitly categorized as an ordinary change."
https://github.com/NethermindEth/nethermind/commit/22f4d585cec4b1cb649c4dfe4d7b75c5d20de1b4,0.200,0,none,"The change fixes a minor memory leak in the discovery subsystem, which is a general stability improvement rather than a critical security vulnerability."
https://github.com/NethermindEth/nethermind/pull/9499,0.200,0,none,The change fixes a correctness bug in nonce handling and overflow emulation for simulation purposes and does not address a vulnerability or a consensus-critical defect.
https://github.com/NethermindEth/nethermind/pull/11548,0.200,0,none,"This is a performance optimization and general stability improvement (resource capping and leak prevention) for JSON-RPC calls, not a fix for a security vulnerability."
https://github.com/NethermindEth/nethermind/pull/8971,0.800,1,dos,Prevents a potential Out-of-Memory (OOM) crash during synchronization where continuous block processing could indefinitely block essential background tasks.
https://github.com/NethermindEth/nethermind/pull/10800,0.800,1,consensus,Corrects a logic error in EVM byte padding that could lead to non-deterministic state transitions or chain splits.
https://github.com/NethermindEth/nethermind/pull/10378,0.900,1,consensus,Fixes an off-by-one error in block range validation that could lead to out-of-bounds reads and potential consensus divergence or crashes.
https://github.com/NethermindEth/nethermind/pull/10827,0.000,0,none,This is a routine dependency version bump (chore) and does not modify the client's source logic.
https://github.com/NethermindEth/nethermind/pull/12006,0.800,1,dos,"Fixes a potential crash/undefined behavior caused by the unsafe synchronous consumption of a non-completed ValueTask, which is explicitly identified as a regression that could crash tracing during RPC"
https://github.com/status-im/nimbus-eth2/commit/1efa99bf72fec7c7d2fecab764f30eaf9c24b72a,0.800,1,validation,"The change fixes a validation defect where the client incorrectly enforced that responses must strictly match the requested list instead of allowing subsets, which is required by the consensus-spec fo"
https://github.com/status-im/nimbus-eth2/commit/fe96c3e993f7c88274fafa824b517747b1e198c0,0.000,0,none,The change only adds a documentation page regarding security audits and does not modify any functional code.
https://github.com/status-im/nimbus-eth2/commit/bb7662df3a39489dfd7270d2d3ced814b62cec4e,0.000,0,none,The change only adds documentation for responsible disclosure and security reporting.
https://github.com/status-im/nimbus-eth2/commit/84fe294c0023cf73584a9ff98033c3d6715bffc0,0.900,1,validation,Adds critical ACL checks and enforcement for sensitive data directories and files on Windows to prevent unauthorized local access to secrets.
https://github.com/status-im/nimbus-eth2/commit/69e498dc00e1820007abacc474b5bdceedfae453,0.100,0,none,"The changes are usability improvements and security hardening for the local wallet CLI (e.g., clearing the screen and adding confirmation prompts), not a fix for an exploitable defect."
https://github.com/status-im/nimbus-eth2/commit/dc749fb98b7323ee41ec3ad0713d3b1488a231d6,0.900,1,dos,Prevents the node from crashing due to unhandled network or decoding exceptions during block proposal.
https://github.com/status-im/nimbus-eth2/commit/9a543e0af75a7074517f6c8c45f50218cfacbc0c,1.000,1,dos,The change adds a bounds check to prevent a crash triggered by malformed network input in the fork-choice logic.
https://github.com/status-im/nimbus-eth2/commit/29ee9ec81e7cbda0741ab57e9f70ff8fc1da16e3,0.900,1,dos,The change prevents a panic/crash when loading a keystore file that lacks a description field.
https://github.com/status-im/nimbus-eth2/commit/883e18da812cb9c05a0c505c75b8efb3dc8b07cb,0.800,1,dos,Fixes a crash/panic during initialization caused by unhandled errors from an external web3 provider.
https://github.com/status-im/nimbus-eth2/commit/d1f75cdfef2ba90dd2f3d3c344806fc2487fdfb0,0.000,0,none,The change is a refactor of debug logging and stacktrace formatting for developer convenience.
https://github.com/status-im/nimbus-eth2/commit/4aed54200d4812f31477f8249c67da154094107f,0.100,0,none,"The fix is contained within a subproject/vendored dependency update, which is explicitly excluded from security classification per the instructions."
https://github.com/paradigmxyz/reth/commit/a4ba294fa5c6a6158a0c993ee453afcb4e57197c,0.000,0,none,The change only removes a security contact link from an issue template configuration file.
https://github.com/paradigmxyz/reth/commit/aa192c255b53335ba509987c82ab26e79e954195,0.900,1,validation,The fix prevents an authentication bypass where a 'Bearer' token could be extracted from the middle of a header instead of the start.
https://github.com/paradigmxyz/reth/commit/bb67c40d56870c9e5311ff78805c2224612c3c08,0.000,0,none,The change is a purely stylistic cleanup of line endings (formatting) with no changes to the actual code logic.
https://github.com/paradigmxyz/reth/commit/d9ef7f6df6cc63dee0211fcf38411a67c9ee2d73,0.800,1,dos,"Replaces a panic (.expect) with error propagation, preventing a potential crash/DoS when the RPC provider fails to initialize."
https://github.com/paradigmxyz/reth/commit/86230d99624fc8c9ef81c6e6b340b9a8c39beead,0.000,0,none,This is a change to a test helper to improve panic error messages by including the file path.
https://github.com/paradigmxyz/reth/commit/fbef7f3f74ae20d3266e62323efb5b42c9197ad6,0.000,0,none,The change only adds `#[track_caller]` for better panic diagnostics and does not change the logic or remove a vulnerability.
https://github.com/paradigmxyz/reth/commit/c3cae954313524ede09854af02132266601d56b1,0.000,0,none,The change only improves error messaging in test panic cases.
https://github.com/paradigmxyz/reth/commit/7cb05d58294531bbb564554e0f381484f1790a14,0.900,1,dos,"Replaces a panic triggered by network-driven invariants with a debug log, preventing a potential DoS crash."
https://github.com/paradigmxyz/reth/commit/0520c62bb6c7873e0dc7ea3ebabe66a0d371a9b4,0.000,0,none,"This is a CLI configuration change to enable backtraces on panic for better debugging, not a fix for a vulnerability."
https://github.com/paradigmxyz/reth/commit/fd392ba0b90a1fe16311782b0a2ef74e411b77ec,0.000,0,none,The change only improves the panic message for debugging purposes and does not fix the underlying cause of the panic or prevent it.
https://github.com/paradigmxyz/reth/commit/e78d2fc0b0df1b700ae5db2843592bb47bb38224,0.000,0,none,The change only improves the error message of an existing panic and does not fix any underlying logic or vulnerability.
https://github.com/paradigmxyz/reth/commit/a00ba2ad7b9a7262affda5d071b704d48eacb0c1,0.900,1,dos,Replaces panicking todo!() macros with error returns to prevent a crash when unsupported block tags are requested.
https://github.com/paradigmxyz/reth/commit/f633a5d7619577917ce24bd2b7066ae02db487a1,0.900,1,dos,"Replaces a panic with an error return in a consensus-relevant state lookup, preventing a potential DoS crash."
https://github.com/paradigmxyz/reth/commit/1891e13d301e8c00e4409bfe18a1ed9692d06952,0.900,1,dos,"Replaces a panic (unimplemented!) with an error return in an RPC handler, preventing a remote DoS attack."
https://github.com/paradigmxyz/reth/pull/6991,0.000,0,none,"This is a chore change adding a stage ID to debug logs for better observability, not a bug fix."
https://github.com/paradigmxyz/reth/pull/24160,0.900,1,dos,The change introduces a guard against blocks with suspiciously high gas usage (2x parent limit) to prevent DoS by forcing the node to await pre-execution checks before potentially expensive execution.
https://github.com/paradigmxyz/reth/pull/8406,0.900,1,dos,Introduces rate limiting and duplicate packet detection to prevent DoS attacks via UDP packet spamming in the discv4 module.
https://github.com/paradigmxyz/reth/pull/23190,0.900,1,dos,Fixes an OOM crash by replacing an inaccurate account-count heuristic with actual byte-size tracking during state dumps.
https://github.com/paradigmxyz/reth/pull/13382,0.100,0,none,The change is a performance optimization to reuse an existing provider and reduce allocations/DB transactions.
https://github.com/paradigmxyz/reth/pull/2724,0.100,0,none,"The change adds configuration options and tunes default limits for the headers downloader, which is a feature/performance update rather than a vulnerability fix."
https://github.com/paradigmxyz/reth/pull/8037,0.900,1,dos,The change fixes an out-of-bounds memory access that would cause a panic/crash when reading an invalid offset index.
https://github.com/paradigmxyz/reth/pull/3920,0.900,1,dos,Prevents a panic caused by out-of-bounds access when tracing failed EVM calls.
https://github.com/paradigmxyz/reth/pull/25609,0.000,0,none,"This is a third-party dependency bump, which is explicitly excluded from being categorized as a security fix per the instructions."
https://github.com/paradigmxyz/reth/pull/8267,0.900,1,consensus,Fixes unsound payload-to-block conversion by adding a mandatory check for the EIP-4788 parent beacon block root in post-Cancun payloads.
https://github.com/Consensys/teku/commit/b489bd0dfc5682d1d09c01e9e3f419b29822cdd2,0.000,0,none,"This is a third-party dependency bump (Netty), which is explicitly excluded from being classified as a security fix per the instructions."
https://github.com/Consensys/teku/commit/d4ee0d50cdc144c91fb1e71547ed57677a91721b,0.100,0,none,"This is a dependency bump and the addition of support for the Noise protocol, which is a feature/configuration change rather than a fix for a defect in the client's code."
https://github.com/Consensys/teku/commit/062cc070a000bc32d881f9275b5eb92767ec02af,0.000,0,none,"This is a third-party dependency bump in a lockfile, which is explicitly excluded from security fixes."
https://github.com/Consensys/teku/commit/b0ba9f1ee277ae57c8ee448399477af76f2caa51,0.000,0,none,"This is a CI/CD enhancement adding a Docker image vulnerability scanner, not a fix for a defect in the client code."
https://github.com/Consensys/teku/commit/078488c420aab7a2813539288f9ebff8d513f8d1,0.000,0,none,The change only removes CI workflow files for checking documentation links.
https://github.com/Consensys/teku/pull/6413,0.900,1,dos,Corrects an off-by-one error in validator index validation that could lead to an out-of-bounds exception and node crash when processing malicious blocks.
https://github.com/Consensys/teku/pull/6072,0.000,0,none,The change only modifies CI configuration memory limits and does not affect the client source code.
https://github.com/Consensys/teku/pull/5014,0.000,0,none,The change only removes CI workflow files used for checking links in documentation.
https://github.com/Consensys/teku/pull/2551,0.900,1,dos,The change prevents a potential crash or unexpected behavior caused by an integer overflow when converting a user-supplied epoch parameter from the REST API into a slot.
https://github.com/Consensys/teku/pull/2098,0.000,0,none,"This is a JVM configuration change to enable diagnostic heap dumps upon OOM, not a fix for an exploitable defect."
https://github.com/Consensys/teku/pull/1509,0.100,0,none,"The fix prevents a crash during startup caused by local configuration settings, not by untrusted network input."
